person_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19
6rxfs,-14.068051522063389,-0.6433749109318401,-2.015941263075622,-6.196064968665424,2.432072855013283,-3.523647678451475,2.6338139617858642,4.564384865164727,1.5218635500494695,2.9759634304767038,4.422556723153782,1.1730658857773046,1.6593534716104414,2.59631348597056,-0.46175981171504843,-0.8577818655987726,2.420631101836792,0.2023499142160534,0.7116502914360026,0.27962423705595246
70l1y,-3.1652938328575138,5.584094608171605,-0.5291047002196613,6.6377593773075985,3.4226896811228364,-4.351009106271851,-3.460588911080204,-2.086118839416168,-1.7165458888698197,-1.6406258331620498,0.3738939980340832,4.165844423916252,2.1934767313263523,1.652062360038304,0.471059149732272,-1.9724992205033707,-0.06318363264562904,-2.0730041337455742,1.5813466428740217,2.19175239488112
76ux4,5.280265291741887,-1.5019035533718748,-1.8065491155790607,0.6127799308099967,1.3992861911554832,1.9754988909609397,-0.15895161493016957,1.1257274521762068,2.642871432772987,-0.7849263793054752,1.5805084149462956,-4.392114089182875,-2.9862699328028923,2.4238540419240047,-2.199285197248236,2.4145043723573516,1.044779689380826,1.4617554726979574,-3.150356925456873,-1.429405822850656
7e5rr,0.932024873610322,-3.3272113702676593,2.104461117068953,0.8709390566592378,1.8792376343782695,1.9455010448496877,-3.9315428876300986,0.1291240849977386,-2.968538786145058,-3.376198069962328,-0.06975634688592708,-2.057522238400334,0.16551842213644125,-0.9410265616927279,-0.7741039214624387,-2.5752351234689974,1.8438884759118286,-1.1225260452268424,0.05219890330582895,-0.30775164957278983
7ftdk,0.0697811368822236,-3.582405346121067,1.8593552399827618,1.2098106574858465,-3.8882460874816336,2.4729001104549932,0.984386785282367,-1.7632595840856777,3.3751769104273874,-0.08611563481101167,0.46317004493942526,-2.618002619424707,1.3980561429013787,-0.32064136331288867,3.9816456714889314,0.6160510385121967,-2.716551831932484,1.0075279060737266,-2.4728869043739854,1.3417011319212637
7ge54,-3.105162736779924,-2.9426014848895923,-5.103233479775528,-1.4927476145106933,2.4950526746742248,-1.5594602482252775,1.6478364373978625,0.6911324249959511,-2.430570617103386,2.620237395006809,-0.7756561425342248,1.2274089088089606,-1.0458321837628752,0.9136258057914738,0.6744735275965386,-1.0581871892146182,0.4216948885481074,1.7114154336303624,-0.09285142265403364,1.7618667877539238
7hiu4,-3.1135444433970396,3.804576406105797,-2.8706103186070138,2.146147561083325,-2.9888365849249148,-3.546772901317327,-2.321355695119065,-1.8642568053431061,1.1177936261522645,-2.6869817642439253,-0.9864651777033852,-2.050435466534018,6.394241464654929,-3.744565100627934,0.5401710658560732,2.6536877974207456,1.0037578926545,4.176268293451666,0.17544569463517024,-0.5474237634994149
7k50n,-5.287185290805505,0.8299492665327015,-7.323642889761451,3.5557100203502405,4.153485365042144,0.05396309892739471,0.9269876403517752,-2.3593321254188573,-1.52653708695478,-1.4145414549323594,0.15927028451938943,-0.16899980388180533,0.20359940152663128,1.9141981298615272,-0.8181332248739275,-3.166571585032537,0.14836405650877454,1.7893933016707864,0.027532345512520744,-1.011770464534398
7o17s,-3.2876713294230573,1.6323373169167554,-3.9051061528198288,0.31530344826095114,2.088936327152317,-1.5707246122884304,-0.45694246576668596,-1.8345721968884374,-1.9622657904397978,2.000427528640714,-4.533890221249687,1.126658351838561,-3.3168978883466362,-1.2227151292985323,-0.7456948581938473,1.9301828040718874,-2.842388230444198,-0.21235377277441528,1.801353811135056,-1.2341406640735424
7ub3z,4.031273039873423,6.352616168049973,2.60480790663526,3.0086850415959003,1.2895962876209317,-1.6489073406996548,1.7882953090538267,-2.4291197256693358,-5.719453262432053,0.41706158579993097,1.814331750019095,-0.7895242292088399,-1.1959275422589843,3.0083444745202037,0.09315859770669585,2.4927007542069277,-0.5910093350721475,0.9627473711047924,4.416901843474242,0.650055341974222
